100 3 1
111
6320 70640 44940 44740 21500 13320 15860 2520 12740 7840 46260 34420 47320 32140 14180 23860 13840 8800 7480 45820 14960 15080 8320 11000 49540 53960 48920 35840 29640 14360 25600 51780 70100 25300 23780 46040 18760 10440 55940 65660 7740 10720 31620 79260 65240 20380 39940 17040 43940 19220 73500 61680 28980 23880 40360 35680 57420 14600 69700 26540 8620 12900 60360 68440 50460 23360 27640 16160 74220 22620 65700 48220 33900 18680 62700 37320 48780 11340 54020 33020 7580 23940 87540 48120 43940 22620 22900 28620 102160 17780 45340 41680 31740 28780 87960 31300 34320 10560 48200 42560  1

7220 83120 44320 37540 20080 12860 15520 2900 13680 9360 52960 38080 45860 26060 13980 21700 12860 9780 7140 55620 15300 15320 7360 11020 56140 52780 45980 34580 30320 14600 25500 58940 68080 24180 21340 44240 19420 10700 62540 64000 7100 11880 37400 80400 60900 20460 40760 17400 51040 18620 70780 57580 28000 24840 44640 34600 56800 14760 67700 28060 7460 19580 86400 51460 44100 23780 24780 23860 99080 18800 46940 42000 36020 24740 85380 31220 35460 10440 49420 40720 7600 19960 84580 51000 43200 24920 24680 24700 99620 19420 47480 41320 34860 24500 85100 31800 36960 10680 48280 41200  1

5860 50120 57860 44040 14520 9160 23740 8360 18000 7860 32660 27740 60080 33740 12340 17200 9280 9600 14600 37780 22260 15880 7280 10700 82940 43400 33580 24640 30960 22800 32760 83860 59920 18700 13200 32940 17460 14400 94460 55980 8880 11680 43640 66240 61300 17200 27540 31520 57320 20560 63280 57920 27700 18060 46820 50060 47380 12280 65720 25280 8680 27560 72820 54780 36740 16560 36640 35260 88200 19860 50500 35500 26940 31080 83860 35940 39980 11740 43780 39140 8060 27160 72140 55420 36620 16560 35640 35680 87520 19340 51900 35840 26080 30380 82040 37300 40520 11900 43660 38580  
1
5440 47340 52980 45460 12580 7400 15800 4580 33320 7820 30740 28960 55680 35700 13060 15000 7580 8320 8120 30380 22460 24980 7720 14160 84500 36340 34480 24340 25580 22820 40560 85520 51600 18080 15200 32600 16020 12120 99740 57120 18300 10860 44480 50240 77360 22560 28820 24680 66520 28480 53820 75040 26560 12860 50860 34300 45780 13580 92020 31520 8820 10400 49520 57840 73200 17920 24840 25400 71480 17320 58940 72200 24860 15840 56800 39660 50140 12000 76400 24740 8860 10760 49340 57380 72960 18320 24500 25540 68840 18000 59820 72340 27200 13960 55520 40020 50840 12220 76880 25540  1

28020 73020 49740 39600 13960 11020 20220 8440 21340 30840 52580 28500 51360 28820 11620 15080 9100 11900 30000 60280 16580 25980 12940 9480 41980 41120 62060 44860 24900 15580 31480 49520 60280 27980 33980 52960 13620 9420 51380 57500 20440 13420 11140 45420 86540 35380 30700 23400 28500 27140 53900 84740 46060 16160 18240 37120 40640 15000 98840 45140 9280 9860 47800 56560 74900 18220 24900 26720 67260 18260 58680 73640 27260 14180 53340 41060 50160 11560 79480 25420 7400 15040 58960 58800 63140 15260 26780 33800 75560 18400 58080 62580 23580 20400 64580 43460 45940 11880 68280 27480  1

6180 63920 40580 53080 16880 8800 18600 3920 23960 8260 51640 25240 45960 40960 14900 21220 9600 9420 10580 48880 15240 24880 16420 12100 46000 38600 55800 42680 23020 17120 25580 52700 56320 26140 33100 48860 15320 9220 53720 52460 17640 17320 32440 59420 74340 26360 27240 21520 41820 26280 48980 73380 34320 18020 37420 37300 43500 13180 78940 38120 14840 15780 58820 55400 67080 19580 25200 20240 67820 22560 43980 66620 29560 15460 61400 35020 42180 12680 70360 30720 11980 41660 65400 52160 50240 15140 22520 47200 71760 17280 43320 52660 24220 37880 67940 39640 38620 12060 52420 50560  1

4400 61780 39900 49820 17940 9040 17180 4440 17440 6940 52580 23740 44880 37960 13740 22760 10060 8160 9280 47240 15080 24060 16260 11880 54940 40080 53160 39960 21960 16780 23440 61140 57780 25400 30800 46700 15380 9240 61400 51800 18240 16480 43700 57260 68580 23480 25620 20900 52880 26700 47940 68360 33140 16360 46600 36740 42660 13640 75540 35280 11360 27700 71360 51560 56020 16200 24280 33140 77900 18620 42280 58280 26580 24960 71280 37440 39700 12020 59080 37680 11760 27460 71360 51900 56440 15880 23480 32680 78500 18140 43180 59560 26160 22940 71860 37540 40020 12040 59340 37260  1

6820 61700 40600 49460 16980 8960 18000 4660 25320 7780 51680 22460 48140 39340 13720 24160 10160 10100 10360 49080 15600 27980 13040 10860 51280 38020 57860 41380 24100 17760 24740 57520 52120 25440 30920 47320 16560 10340 60320 54280 14380 14300 36580 56960 71480 24860 27760 22560 50060 23140 48000 71540 33900 17620 43820 38800 46820 12840 76580 34040 12760 22720 70200 50660 58020 17840 23720 33240 74960 17300 44560 58940 29060 22660 70380 41860 40680 11820 59780 34780 10380 22500 70980 53520 57120 17700 24520 32060 75300 16340 44280 58500 28820 22800 70740 39980 40220 12080 58620 34960  1

6540 62420 38300 49660 17840 8580 17440 4040 23140 7500 52360 23620 47020 38620 15740 25280 10700 9480 10400 48420 14120 26380 16240 11560 47980 38920 58200 44420 23620 15860 24620 56020 53860 25460 31560 50560 18420 10360 57000 49920 16740 14440 34440 55340 71420 26800 28780 23180 48980 26460 46960 72180 34580 17240 40440 38940 46240 13320 78320 36360 12780 18920 68760 48440 61860 16860 24900 29440 77160 17420 43460 63860 27920 18500 71860 40600 40800 11680 65160 29380 13420 20780 68740 48980 62380 16540 25160 29380 75780 17820 43400 63600 27420 19180 71700 40720 40680 12240 64820 31440  1

3900 52940 39580 49620 21060 9220 17540 5200 21740 6820 45760 22100 44460 38640 12400 25500 10100 8100 10760 40040 17020 26120 17000 13380 46560 36360 55200 41680 22460 18600 23880 53640 53480 29000 30920 49480 15960 9220 53040 50620 16920 16500 33240 53880 76200 25320 27200 22340 45240 26040 47960 77440 32260 15520 38440 36760 42560 12960 82860 36340 11940 20840 67220 56740 60320 16040 24120 29780 75360 17560 48940 60600 25260 19320 69440 38580 45340 12240 62660 31880 11020 21180 67940 55740 60260 16420 25340 28860 76720 17020 48620 60860 25560 18240 70320 39380 44080 12120 62560 31800  1

7620 49280 40480 51600 22760 10560 18560 5320 20380 7980 39780 24360 45640 39180 13680 29980 12800 10640 10660 34440 13640 27460 8520 29220 78420 35920 45020 27860 20440 15480 47020 79620 42600 22060 25700 34660 24720 13560 83880 56280 14380 15680 56400 53200 65600 20440 25780 23540 67140 21800 44080 66180 31700 16280 59340 38660 42620 13200 70000 31780 11320 31440 68580 50200 55700 16300 23700 41460 74100 16800 41780 57200 25980 30100 69020 42740 38120 10820 58140 41160 11080 32480 67440 50780 55280 16100 24200 43180 72620 17660 41560 56180 26440 30640 67960 42840 37920 10840 57260 42500  1

6620 52060 40020 53000 22440 10160 18700 5420 20740 8120 42280 23900 44880 39420 14780 28800 11640 10200 10860 37900 15200 26640 16820 10900 48260 37540 54480 45320 24360 16880 24340 55280 55460 26540 29380 52700 15820 8420 56140 52000 17600 15640 37400 54720 69580 25400 27460 22240 52120 26500 46380 69900 33620 17500 43660 38620 44640 13820 75800 36780 11840 25360 69840 49120 59300 16760 23760 34420 76060 16140 42540 59840 27340 23700 71260 41660 39320 11100 60600 36420 11520 25380 69360 51240 59780 16960 25020 34740 75440 17820 42480 59680 26480 23780 71320 40160 38400 10900 60860 36220  1

6860 64580 39320 48580 17820 8680 17740 4260 25920 7340 54060 23160 45820 38340 15320 24920 10320 10460 9880 51640 15820 27740 14920 12320 48560 36060 55140 44460 21720 17500 23860 57320 52440 26340 31160 49660 15320 9220 57640 51600 18380 16020 35120 58220 71220 25200 26400 21840 46020 27260 46420 71880 34820 17840 40200 38680 44220 13780 77720 36740 14960 15300 55080 53820 66400 21400 25500 21480 67220 21540 44600 66340 31400 16180 58220 35780 44740 12660 70020 32400 12840 28340 65600 53540 55880 15860 24120 37540 75080 18920 46900 56960 23700 26820 68780 40860 42320 13100 59620 39700  1

6060 65620 40620 51060 15820 8800 17300 4380 25020 6880 53640 22800 46280 40880 12120 20000 9620 9200 10620 51740 15460 29680 11320 13280 59820 38160 55040 37580 21300 17020 25520 64280 48160 24820 33140 45660 15220 9300 63800 55900 14300 15900 45640 54800 74440 22000 25460 22820 57860 20320 45620 72960 31560 17060 48880 37500 45000 13000 76040 33020 11620 29100 65420 53740 56240 16080 23640 38760 70900 17840 45420 58620 26780 27060 66340 42340 39720 11680 59640 39140 12100 26740 65960 53640 58080 15400 24020 36280 72200 18200 45160 60260 26000 24500 67180 42760 40560 10780 61400 36780  1

8380 67540 41360 48120 14840 8140 17520 3980 26040 7940 56540 22460 46960 37440 13160 21080 9420 10200 11600 54380 14460 27760 12200 10540 57000 40040 59160 37280 20860 16000 24240 64240 53640 24920 31960 44680 15320 9920 65400 54180 15260 14400 42780 54760 73060 21140 24540 22000 57500 23120 45540 72960 31340 16780 47780 38280 45380 12980 76960 31140 10960 27140 70440 53920 55300 14960 23600 36980 74560 16000 46520 56540 26360 25340 70980 42140 40700 12040 56680 37120 10980 23400 65800 56920 59140 16560 24120 33800 70800 16100 46660 59740 26880 22280 67820 40960 42740 12000 60740 34440  1

6300 67140 38920 47580 15020 8640 16700 5040 25780 7700 55640 22160 45360 37580 12360 19080 9040 8340 12080 53580 14200 29440 11900 11260 57300 39720 54420 40040 19500 19080 23240 66600 47740 22920 34800 46200 14240 8280 62700 54740 14260 14180 46280 53000 69680 23280 26660 22880 59260 22240 46620 70080 32140 15940 51800 38200 46100 12980 74400 32760 12920 29920 64240 52680 56940 16040 23080 42440 72780 17780 47160 56600 23980 29560 68540 42980 41400 12740 59900 41120 9100 26000 65060 57540 56140 15700 24420 44860 74340 15440 45880 54840 21440 28620 70900 47440 44060 11900 55840 37440  1

28700 80880 40960 35440 14560 9820 24580 8700 28860 29320 70440 23120 48800 26820 7520 18100 10520 11700 37440 70580 15740 33920 23440 15740 36680 48080 58820 45300 21120 17040 30260 43360 71180 32460 32780 50480 17560 9040 45740 68720 22620 21740 20760 67340 78320 25060 28900 29840 30540 32020 63700 79080 33640 20300 25800 42920 56440 13220 91740 41120 21960 20640 21280 67180 78840 24760 29080 29660 32000 31940 62600 78620 33860 20180 25740 44120 55780 13960 91660 40020 22600 20700 22060 68620 77040 25020 29180 29000 31560 32360 64620 76740 34420 19780 26180 43260 55900 14240 91320 40280  1

36100 89440 27940 41720 20780 10780 17840 3740 15940 36620 83040 20980 33660 27020 14560 26040 11280 14120 35700 76680 31200 30020 11420 15080 14780 46300 72980 43460 25980 32100 32020 13400 58940 39740 39140 54740 19440 13460 30140 67360 10220 18220 22040 67040 74840 25020 44460 31400 28780 19300 63840 75340 33520 18140 38800 46100 52220 14080 80020 35100 10660 18740 20460 69060 80900 22120 43120 28980 28820 19240 67920 80300 30200 17660 37520 43100 53720 14540 86600 34820 11840 15780 17180 67480 82480 21160 44180 30740 31700 20940 65560 81180 27000 15980 36800 45240 56940 15780 89820 32060  1

23120 93160 30440 39240 29520 11140 17820 3860 14040 21720 79940 25820 37400 27240 11040 34940 12420 10500 26440 75440 20180 22400 9960 16540 50280 56720 48000 38520 35020 21620 27020 47640 66060 30200 23020 46740 27600 12540 58700 72660 11700 16800 14340 57340 86520 26640 42860 38840 19820 17280 55560 84360 35020 19560 26880 51100 48160 14020 92980 35760 9900 18520 30460 70760 69060 24320 46020 29300 36620 18320 68180 67240 31120 19680 48600 44200 54760 14700 74420 35720 10060 18500 29740 70300 69500 24000 46420 29940 35720 18400 67340 68380 30460 19780 47740 44680 55440 13980 74860 35000  1

7720 89600 44140 38840 23300 19220 22760 4720 15500 5680 64600 37620 50500 28000 9060 28060 19980 13980 12600 61100 28780 27160 11200 14140 17060 47240 75840 42060 29040 30860 32900 16640 58940 41720 37800 50140 19560 13940 32840 66400 13940 18400 12240 22860 103640 29480 37440 46060 23540 15260 29300 103520 40040 20920 19040 51360 22540 12120 111720 41780 11100 18260 16920 60720 85980 24040 40740 36180 24980 18860 59420 85800 31380 18420 29920 49920 48900 14160 91860 33620 9600 18960 27340 69800 72260 23480 44060 31080 34460 17860 68900 70920 30340 18420 44240 45480 56240 13980 76420 35040  1

7840 16720 42160 55900 24760 17900 44460 8080 25280 8140 15100 15860 48560 41880 15140 30100 19200 23720 22720 15320 18340 25740 11760 14880 41460 39700 50200 55040 30900 19260 29600 42520 53980 29500 24880 64080 25200 11880 50100 57240 11360 17380 11240 51220 71320 29000 54280 33540 26360 18240 51380 71300 36640 27800 33760 44080 42400 13160 77840 39920 10180 15100 36060 61300 63120 38340 37900 28580 46000 19580 55320 61340 46180 23220 44400 41320 46660 12860 67560 47980 9400 15640 52300 58300 65260 34520 33040 27840 59340 19120 51120 63200 42580 19980 57540 40420 44060 10700 69520 44860  1

9140 8280 30140 59320 27180 16100 21380 4180 16140 6640 21420 8260 44600 43120 13440 34280 18260 13280 10780 12120 12680 24580 21400 22840 22880 37300 51940 42860 19500 13340 24860 25720 60540 34920 29240 51800 14820 8720 28180 52600 21720 25040 25020 56100 63660 22200 26940 22880 36320 29960 53560 64000 31020 17000 26680 35520 43360 14300 74260 40880 15100 51340 58060 42500 38300 14200 25560 62220 65140 17400 40980 38500 21540 44760 64700 48800 36920 12700 39960 57800 15500 50000 55240 45460 40060 15220 27900 58520 62880 18260 42020 39340 23460 44220 66480 46040 36560 13260 41480 58480  1

7060 6700 33700 66800 25840 11340 19540 4200 24720 6940 16780 6840 46780 48220 17080 31380 13100 11060 10140 10300 11820 27800 17000 21860 27000 41520 61480 35220 19440 13600 28940 28240 57480 37200 34660 42200 13880 9080 32120 62260 14600 26880 12220 41680 81460 27980 29560 20600 23940 16780 46580 83200 36920 20020 17240 29380 36580 12620 84640 45960 14860 27460 12620 49420 80380 22940 31280 25000 19840 17500 51560 81260 33660 20860 17440 34140 36920 13820 82900 42480 19140 22840 50840 53860 56780 15660 23520 28440 56540 26400 44940 58640 28120 15520 51900 43760 41280 12160 64040 32740  1

7100 4560 4580 38900 35020 22420 29720 7840 24720 5840 21880 5100 23560 24160 14300 43100 24320 16260 16900 12400 20000 25000 12500 22660 12620 11940 63720 61040 25880 20860 24400 9760 23720 32380 40260 72180 21080 12000 20380 28700 12680 26140 13100 61880 79860 22280 29240 28540 18000 12900 62700 77700 33200 22920 16980 39260 46580 13960 81520 39140 15240 35460 62520 49060 44560 16880 28820 43140 66380 20440 43660 45680 30620 31500 67680 46700 41660 12280 48260 45560 15980 48840 71800 39980 33040 16140 29640 53760 78400 18880 39440 33860 29200 45460 80640 41620 37100 11520 36220 57980  
1
4760 23080 56520 49780 15560 9300 17680 5700 16440 4840 21600 22200 66100 41020 9220 20820 10380 8520 11240 10820 13720 24940 17640 16580 64880 47920 36280 25260 19480 14120 17900 69480 62740 22960 22720 32680 15760 8320 66640 62720 16980 32920 19020 68720 77820 16480 18620 20100 21540 22600 66080 79160 30140 19700 16320 35980 49440 14260 81440 39980 18240 24060 49320 71260 46020 16560 31260 22580 51940 26920 66480 47460 28560 18640 55680 41160 55300 13700 55440 34320 17000 26740 84460 47320 37380 20260 25260 27440 89180 25480 41240 39440 33200 25040 85260 40960 38300 11780 43980 39960  1

4960 12380 51840 60900 16140 9520 17920 7240 16880 4560 20400 14200 61920 51620 10000 21880 11140 8940 11040 10220 18160 21600 16180 25760 47100 55100 49780 28220 19340 18620 20380 45480 68760 38320 22440 38280 17220 12340 55120 67460 14680 27480 12880 55560 87520 20640 26360 29480 19260 16780 57620 87560 31120 18520 15200 42080 43100 13540 90620 40140 17180 23000 32960 75180 61800 16840 28100 25080 37320 24020 67040 59980 28540 17560 38760 43720 54640 14120 67280 34380 15900 19600 66420 65720 41440 15920 30740 24140 70320 24340 55440 43460 29140 19500 70140 43660 52260 13000 47920 29960  1

7500 28880 52020 44480 62120 28080 45880 41360 61700 15300 46340 61720 33580 35240 66660 38980 35820 8660 69340 52620 7900 21780 50200 45020 64960 25380 47100 36500 61420 15560 48460 63860 32120 27580 66100 42160 37340 10080 70040 42720 8140 20300 48240 43580 64060 25960 46540 36880 63640 15960 48300 63580 32100 27500 64440 40880 38480 8980 69800 42780 8840 21180 49500 41860 63680 26320 44060 36600 63820 16580 49420 63460 32600 27480 65420 40760 36180 9400 67980 43120 8240 21580 48940 42460 62180 25480 45460 37140 64680 15920 50200 62340 31860 27840 65800 40420 36480 9420 66880 43920  
1
8920 36680 45980 40360 63140 28540 31440 46860 63580 16440 41820 61660 35000 39960 48640 33340 37440 11200 72500 60040 8220 47580 49600 42740 63400 28540 27820 59100 61660 14760 37500 57000 32400 51620 51920 37480 36680 12200 68400 68440 10900 49780 51820 44020 63820 28220 24720 57320 58900 16280 36100 57800 35600 54040 52480 38440 36420 11560 66780 69820 10520 44860 51580 45740 63940 28300 27300 51240 60080 18820 38600 60240 35920 48060 52600 37240 38900 10620 68400 64260 9240 44420 51220 44420 66300 28580 26940 53900 59800 17180 38220 61640 34920 47300 52320 40180 36560 11060 69500 64260  1

7480 39200 49040 44640 61020 28060 28600 52580 64340 16680 44260 57760 31840 41720 51060 38720 39380 12300 67440 60580 7600 43660 51800 45240 57760 27700 27360 55760 67480 16000 42580 53160 30560 47180 54200 37940 40300 13380 61840 63420 8220 50400 55260 50460 57240 25220 24480 60000 63680 14820 41620 50620 31140 56540 55660 39460 40380 12860 59380 65080 10420 48160 54500 48520 59500 24040 24520 50860 65580 19620 45220 57080 32320 47220 54960 36500 39900 12100 63500 63320 11260 47520 54900 48000 59700 23480 24700 50060 66240 20000 45060 56880 31920 47640 54920 35100 40640 12040 64600 61980  1

10660 37500 46540 43000 63780 31740 32680 47360 65680 18420 38080 58640 33620 43840 51220 33180 41400 12380 71120 62460 8820 43700 48160 43080 64960 29820 30060 54180 63700 16380 36260 58760 33040 47500 52740 37500 37740 11820 68660 66060 11560 45880 51440 45180 64100 26500 26660 52300 62620 18880 38100 59000 33300 50960 53860 36480 36820 10100 69300 64740 11580 46640 51580 44340 64680 28060 24360 52700 61220 19300 39460 61240 36580 48880 51920 35600 36600 10240 69960 67100 11380 46800 51740 44380 64420 28020 24980 52280 61080 19240 39540 60580 36840 48480 52780 35840 36800 10440 69540 66500  1

10980 36740 46640 44100 65160 29480 30820 44700 63340 19220 41480 60240 33340 41760 50600 35040 40260 13140 70920 58840 10240 41800 49260 44420 65240 28600 30220 50900 64200 18780 36640 59140 32080 46280 53320 35680 38260 12360 71460 63440 12020 42280 50480 46520 62660 27120 27680 51140 62300 18640 37260 56840 32300 49300 53820 38380 40820 11500 67320 61320 14780 43120 52180 46560 62820 27220 25160 48100 62300 23180 41060 59760 35160 46040 52100 34560 39740 12640 69980 62660 13160 41740 50440 46540 62140 28420 26620 46840 62340 21580 42640 59120 36460 44260 50360 35740 42060 12100 68880 61780  1

6300 33260 50300 47840 67540 26840 30940 50160 59300 16280 42820 62340 31180 40340 54120 44200 36140 9880 70140 53200 5740 38940 52620 50160 65460 28660 30260 52720 60720 15180 39540 59740 31520 48300 56260 41420 33980 10680 68720 59380 8000 41540 55160 48620 67200 27860 26380 53500 59300 17520 39400 62560 34500 45160 57220 43380 33820 9620 69620 61300 8380 43040 56100 49620 66280 26360 31420 47880 59780 17200 42540 62140 33560 46640 63020 35960 33240 10580 69440 62400 8260 43500 56680 49920 65680 26340 32600 45560 61240 17280 43300 61700 33320 45960 65220 34480 33760 10960 68500 62160  1

6260 26180 56780 48380 64220 23000 38880 47340 59940 12860 41360 57540 29360 35280 65380 48020 34800 12560 65300 41700 7740 45520 54200 58220 50660 22420 39760 53420 53160 13040 51320 48060 30660 51160 65620 39340 39740 11220 52780 58820 8380 39540 58000 53460 57360 21680 36580 50540 58360 15220 47320 54400 28780 42860 68640 43480 36420 11360 60020 51980 8060 39840 58060 53940 56060 21860 37340 50980 58280 14560 47500 53260 29180 43580 69440 42200 36080 11400 59880 52740 6940 35380 56020 48900 61000 22220 38320 50020 58860 14180 46440 56640 29380 37880 65100 45040 35640 11840 63820 49320  1

5340 28100 52820 49300 62500 22380 38940 45820 60800 13000 43940 56220 27600 34720 65000 47280 36620 11880 64160 41480 6180 42480 55440 58720 47700 19700 39660 53980 59440 13700 50940 42060 27540 52140 68260 40180 39880 11300 48920 55300 7160 42720 55940 58140 47360 21200 42180 56680 59500 13920 49400 42420 27040 50780 69500 39540 42660 11160 52360 56760 7360 39440 55420 58560 53040 20200 38180 52320 58260 13820 51620 49920 27780 44220 67940 42120 41820 11420 55840 51360 7580 39240 56980 60660 50720 23420 38300 48100 59480 14380 54080 47620 30300 48580 64200 38240 43440 11820 55140 54080  1

18220 16800 10380 16860 18900 9800 15780 9380 15700 19440 31220 32720 57640 13980 19480 36640 11000 13600 10580 25840 15220 20640 13720 20060 60340 36840 57060 25740 33120 25700 28020 16000 25240 21160 29420 59800 40920 26920 39880 45840 12280 31860 61880 82520 46940 19180 25180 17160 18340 26680 33940 22560 66580 72200 41260 34400 21160 12800 21840 44260 13300 70040 95280 53280 22140 12440 13700 9780 9900 11740 31700 52660 105460 51580 17540 25580 13260 9080 9320 35220 21180 134880 42140 33680 25940 11880 16740 12780 16060 25120 118040 42800 47920 31400 21720 20200 15840 10460 19700 121040 1 

3900 3160 1420 2860 1680 3380 5400 1800 84580 23000 62180 12440 29400 4760 3080 5780 2360 3900 1840 4460 13600 114420 53220 45320 11280 8720 10800 3440 11720 11860 82820 35660 55740 34320 10340 16300 7220 9320 8060 87700 44740 44720 10100 13140 5240 6020 10520 90840 50080 41040 42540 10980 21000 10000 6040 101860 42640 21180 27780 42820 9620 10860 5400 10100 68960 58180 62500 34600 22080 8040 22760 69480 71700 29740 32820 43580 10740 10000 72280 66660 8860 10800 6060 10980 87800 51460 56460 29000 22980 7120 21980 89720 64660 28820 27720 36320 10920 9540 92000 60120  
112920 6300 2820 5280 1880 3960 3480 0 17200 33420 71060 21020 55980 7960 6680 31260 3800 9120 0 6300 45440 77120 50420 39000 12680 6460 14140 5800 21320 46000 74020 21940 62000 34320 6360 20560 7620 8360 48180 65060 10400 18440 15980 24740 90180 38360 62640 40020 15700 10700 16600 84700 49360 37640 39100 50580 16520 8160 90560 46420 9920 21960 18080 35640 100200 42720 50780 26900 11860 10700 31640 97540 56960 39680 25300 36280 20520 11040 102140 54560 10620 24180 15600 33320 99580 41160 53000 29120 12560 11140 32480 97620 53020 38180 25900 38740 21600 11580 102540 54300  2

12520 5960 2560 4180 1880 3240 3340 0 17980 32740 73220 21840 58600 7560 6480 29700 3500 9020 0 5960 9500 57620 50880 73760 28980 13760 19260 4200 12060 3480 27320 40800 62720 56320 18460 41020 16460 14280 9280 24700 15640 17340 13140 24100 33540 53440 59720 66960 26760 16340 18500 23460 58500 32300 31380 80520 28280 15140 38640 58400 10120 30700 20240 60880 83040 43440 36140 20620 13280 11440 61360 82700 59840 31740 19180 30200 42980 12180 85360 61560 10080 30220 21720 61260 81760 44440 35280 19780 13520 11740 62880 80740 61860 29860 19640 30340 45300 12280 82800 61660  2

16940 8360 3200 5980 2320 4840 5720 0 8300 24520 86220 21760 52260 7760 5880 41740 4400 12540 0 8360 5840 60620 55100 72180 32100 14960 21460 4580 14540 3880 32500 41980 64540 52120 20080 37980 15780 13620 10600 27340 15580 16580 11980 19840 39500 63340 61840 69140 23140 15580 13900 35820 71820 35760 36560 77240 22820 9500 45820 72040 8840 22160 21360 31520 99480 41260 50900 27620 13700 10060 25520 99800 60760 42100 25120 34840 14820 9020 102520 53640 9040 22940 20440 31080 99700 42400 49280 28080 13940 10220 26840 100600 60120 40400 24740 35140 16100 9340 102240 55000 2 

